$H_0$,$Ω_{K}$,M_{B}
71.77976386409047,0.007622415916108899,-19.20173489787342
71.66983121961687,0.006231799845699645,-19.202990683035992
71.62748559526786,-0.01174642594204657,-19.200798661479816
71.73440759990821,-0.010633941373393949,-19.197577100769415
71.88105651526323,0.002989736567862042,-19.196611566891022
71.87628079740044,0.0032612807320142843,-19.194863116749705
71.72648610984452,-0.023340998934965412,-19.194230650179062
71.7976823610987,-0.0012697180503347064,-19.197374083196355
71.48084439093311,-0.0100630099461105,-19.20659111571731
71.7199809878761,-0.0010110444805711783,-19.19893968941182
71.87302120260914,0.0008852347906407321,-19.195905548888454
71.54237205873162,-0.019774012106965475,-19.20256426103895
71.59194669798691,-0.034278483664639946,-19.195572487903508
71.64234749737969,-0.008299940102150537,-19.203075900138327
71.69976658127071,-0.018853973875822053,-19.198333262590737
71.86676943832549,0.0008898491919205394,-19.1960379078676
71.77768100020052,0.0060428129346221295,-19.20069224861829
71.6867684737256,0.014328248532845917,-19.20496894589945
71.69544887608797,-0.00436118953606204,-19.200182917926213
71.81840818004252,-7.248309133911512e-05,-19.197570353117705
71.89002797111979,0.0010277470237719246,-19.196345839639537
71.73527801462994,-0.006900747197703007,-19.198167448908123
71.69601499591167,-0.01772464129303616,-19.19709017737856
71.84722850245063,0.011907077454094622,-19.19868815653828
71.46937114428789,-0.009872938666533347,-19.207038998359106
71.70774385641157,-0.0029383256956867065,-19.19988729001978
71.81431430455451,-0.002964563412264913,-19.19730749976596
71.54666533197317,-0.018961529523959873,-19.202594442436347
71.63794906269726,-0.027510213052879286,-19.197469742539358
71.59599257487267,-0.017034108924719002,-19.20251103430798
71.75504538709662,-0.012564438162833695,-19.19787859270986
71.92100097491085,0.007420642417584722,-19.195144428207065
71.7610026895446,0.007007502987655374,-19.20156359110192
71.71715990696345,0.013303799254934565,-19.203793006849054
71.66338074697224,-0.005344545098196717,-19.201424528571664
71.77790535387547,0.007121533345772516,-19.20112885014219
71.68032971630186,0.006702648425924631,-19.204409024991573
71.67799080359661,-0.01786520769399979,-19.197104525309257
71.64528525657876,-0.01798068893516824,-19.19899003920845
71.8490953757045,0.011378572937439848,-19.198339793489193
71.48756246642209,0.0004543009087990737,-19.20764392602544
71.60003461602645,-0.010254102643131986,-19.20161672336292
71.77699495486041,-0.0208601055612044,-19.19567667888009
71.59474417940385,-0.01401013399913685,-19.201283020411985
71.62047956555453,-0.015253089109869354,-19.200751921669237
71.54900196042036,-0.008584387714143153,-19.20483810569981
71.68508633512471,-0.0073712787346255845,-19.200616395265715
71.73068274835458,0.0016412568798344195,-19.20064604606069
71.79510886718072,0.008163295552456708,-19.200825721025303
71.60013774389431,0.00954114763616258,-19.20691215017443
71.66168934981694,-0.006147831409262179,-19.201546429643592
71.78950986136667,0.006366974290937371,-19.20085231303957
71.82988601453718,0.020658905072418375,-19.203561365025987
71.78986942819533,0.005723675375779936,-19.199814645487308
71.61764096842506,-0.02363444019981408,-19.198505025458886
71.76915275610003,0.0018150171499182934,-19.198796040181357
71.53754254975365,-0.004094563646268088,-19.20575066125427
71.45480499213035,-0.023262421018967472,-19.20359358065701
71.72174069829988,-0.010862257101253405,-19.199404557119788
71.54233330509756,-0.024585157161701066,-19.201285489352028
71.78052707668884,-0.004001290732002397,-19.197924440649807
71.57600253149012,-0.007990620624731968,-19.2038652086415
71.6437931434914,-0.011446510820227098,-19.201559501334348
71.67251224924918,-0.0007859676249300238,-19.202129222200686
71.68493999942491,0.002247525148045185,-19.202884642514416
71.59922433289958,0.009144575045461284,-19.206784950348066
71.59657685969071,0.00542881548811141,-19.20539073646801
71.80870948770934,0.00587195308760762,-19.20083755211929
71.81127525132585,0.016783389512839874,-19.202631008694883
71.77290834723973,-0.003044661826779184,-19.197581389418545
71.5290482991958,-0.03670450697113136,-19.19728973130499
71.74374569234021,0.0059107766226425724,-19.200398989866017
71.4248895905378,-0.015534172625113859,-19.2061230614616
71.4193435452906,-0.03160947273889786,-19.20261698933799
71.7405733849244,-0.010472101549099192,-19.199619584450257
71.4673839093472,-0.028340068137171652,-19.203824793863536
71.84884428935003,-0.0034085650833286024,-19.195316896704334
71.69831473048659,-0.0018710170417557698,-19.202040246592887
71.68310000994968,-0.01317324867330799,-19.19947809912878
71.7320701113964,0.008147257535224954,-19.20192925148908
71.73744813742697,0.01586062422477533,-19.20394234432322
71.64069512649333,0.00975734415448714,-19.20526081963194
71.58969945992654,0.006912547955626453,-19.205796682346183
71.79339437330378,-0.005720974496556402,-19.19841502820027
71.80117180748633,0.01070932242657593,-19.201017039453777
71.78665057387721,-0.0026538217082841707,-19.196993404028397
71.61263274979616,-0.020277156616526463,-19.199177486576172
71.730292758904,0.00486786364270813,-19.200260179565475
71.45460613518215,-0.018326730309621148,-19.20448335806237
71.43233521687897,-0.027703772574228534,-19.203704810732166
71.73986719471985,-0.01078715246849483,-19.1995865539452
71.40332255717593,-0.024411188675264796,-19.205711160015948
71.89391724466778,0.00338645793621656,-19.19523253232582
71.78595252471715,0.006626308562553457,-19.200853681748445
71.74928678649665,-0.009344308371003082,-19.198357821194396
71.75198213855026,0.021420324520068784,-19.203805489486292
71.69316205567308,0.03368330800699177,-19.208584525830112
71.6722904084159,0.01978603651575829,-19.205765848964937
71.7788992448761,0.010048254455894363,-19.20071516476971
71.80083919398496,-0.010065663749342046,-19.197485884524994
71.56745065897636,-0.003943448943387382,-19.203139839620896
71.8290242481376,-0.0017569424961406425,-19.195075715685146
71.59067055643048,-0.02550385010291248,-19.198671490861727
71.70930643861085,0.002325614389617264,-19.201293383915758
71.45050994256714,-0.015208486315646447,-19.20508990997867
71.56958462179159,-0.004787281734465566,-19.204117497317693
71.72746569130727,0.002887048143118706,-19.201658695741724
71.30942130055868,-0.02946948455038923,-19.20803351458754
71.97100648738828,0.0037845814685006744,-19.192721674406382
71.86511798339129,0.014113386354738258,-19.20031732918874
71.7516962396011,-0.009769373851510055,-19.198254433852718
71.7652948543949,0.017021202807080606,-19.202500096998737
71.75790378401052,0.0320582275434637,-19.205521442418576
71.70696265500794,0.023626378456433943,-19.20482777162168
71.6139774978348,-0.004868480980426084,-19.20338817419576
71.8181141765302,-0.0019557738530469222,-19.198530449283705
71.54374840559919,-0.020318230838097667,-19.200533891958624
71.8777730875381,-0.007667446031850409,-19.193802716307854
71.6623122088457,-0.021527400078514815,-19.19803461348875
71.78167058171053,0.01060817365630869,-19.201305735140497
71.44487116493221,-0.019863730874501825,-19.204127612794732
71.53705155858044,-0.008700767192895063,-19.20431138316727
71.64984620949848,0.004793144763261481,-19.203980692210703
71.26623743953232,-0.03336696894234226,-19.208638960875827
71.90573740149316,-0.0028584147852256762,-19.193552591166615
71.97073224337954,0.028773785693732935,-19.19961278782202
71.73487656744886,-0.01654260245206538,-19.19748120987468
71.83012103127774,0.024962251979841216,-19.20202673714437
71.65281936665336,0.008955207455131953,-19.204029284646555
71.66475701027916,0.011087374977167778,-19.204076040289532
71.57053650668485,-0.001665904069206331,-19.205092352584774
71.75047600622473,-0.014327735722219265,-19.198020841852987
71.62180237552141,-0.01776187619258033,-19.197700547431925
71.73320896075542,-0.016296431307124583,-19.196616640240517
71.68210209148263,-0.017550103689311466,-19.198389287944355
71.95787015352781,0.020800443800758184,-19.19843884530297
71.55210797192898,-0.01476747077921349,-19.202422329455143
71.50986453175786,-0.0144124980828665,-19.203677300162717
71.59329677612925,0.0007733253377508707,-19.204790125970767
71.44419756914323,-0.026169877975950773,-19.204774145223737
71.788283213991,-0.00047805181095084137,-19.197915317183803
72.00424197869314,0.034131662405620225,-19.199649181126325
71.70990485715998,-0.007346889321109253,-19.200034992085573
71.80451824497779,0.018472983818219466,-19.20152639431999
71.76263229064062,-0.0008179268300433813,-19.198969732677007
71.67211125890856,0.004854908718305259,-19.202857079875724
71.68010333392529,0.00957406751909231,-19.203770354187142
71.76220899323658,-0.015004312817905402,-19.197650124829718
71.33044630013717,-0.04544647321248464,-19.200073952511694
71.73320896075542,-0.016296431307124583,-19.196616640240517
71.74326842809191,-0.018417534771885177,-19.1965329187062
71.91121816326616,0.015165499553443176,-19.198289491900155
71.44647300312239,-0.017737180744474744,-19.20396454255741
71.64504414629398,-0.008248057843719389,-19.201352080968107
71.59321485899484,0.0007732200512505279,-19.20479234777202
71.54751608625415,-0.015470999193369294,-19.2038992880962
71.78575924573775,-0.005846120203314306,-19.196833653962337
71.92884778046934,0.025155825971450586,-19.20033150548843
71.81905472155638,0.010959634449244086,-19.20080284183227
71.85399668323373,0.011456379468930291,-19.199123364365143
71.83154659127644,0.019332259556188357,-19.20025198179297
71.70904784007016,0.012105872527383281,-19.203614660066673
71.8024785607576,0.006753495330660143,-19.19979930912401
71.73498061926676,-0.01754068229525111,-19.198014893344848
71.44368687743564,-0.0338951471500145,-19.200712928864313
71.87577043100308,-0.01581293757344059,-19.19141983037934
71.73392218638959,-0.02118273171578102,-19.196466769252083
71.74479471588289,0.0005333120805182737,-19.200613693335654
71.52727445268206,-0.005778126233911957,-19.20511894711243
71.59724649248987,-0.026196349675873476,-19.199249473699524
71.64697418922857,0.00729702197526325,-19.204792695437465
71.63582417041403,-0.00712828500784911,-19.202633550823855
71.82833936054656,0.0016955479717661523,-19.196765963680484
71.61953897553983,-0.010250364684060136,-19.20113319095066
71.90188508856771,0.0181458996117619,-19.199902276491937
71.85054828690697,0.0113335193044651,-19.19917727924254
71.82801094017344,0.013184992810536204,-19.19954336958892
71.64386955073759,0.004688406282028596,-19.20401179381989
71.84670112780208,0.008905744009730343,-19.198880268583498
71.58656081373113,-0.02349835335228334,-19.200464075504826
71.38764563829264,-0.039080468301340425,-19.201287974729002
71.83058688131023,-0.015071024285351764,-19.19274356205635
71.76241216680036,-0.01547300291137143,-19.196642221150565
71.84201688940443,0.001710210679343167,-19.196769622339097
71.45980009700098,-0.005516469011902768,-19.20733576554853
71.62706688374378,-0.009575536138869249,-19.20183290122004
71.68280409355673,0.006487502136798096,-19.20383079067193
71.63983096596552,-0.00606133986552183,-19.20253818467662
71.80675100677517,-0.018295814052429218,-19.191809866408786
71.50709483929303,-0.02417271727049992,-19.20112179266388
71.80861837403988,0.007385764806552312,-19.199979141223658
71.85807275186227,0.013345750121324568,-19.19974976353509
71.86727170898352,0.014996549247644375,-19.198590657267072
71.59801084374162,0.0017325654739377486,-19.20473313737825
71.84896164972088,0.008955525801898512,-19.198880524498733
71.5902087898745,-0.019867238968783233,-19.201040472296516
71.64750430058864,-0.02699919244137046,-19.196066258230527
71.82400758776342,-0.010773228991312556,-19.19412707417078
71.73189379646479,-0.006303423978978283,-19.199992708589143
71.70287688424403,-0.006047476563385443,-19.199579708303624
71.46704700198468,-0.006708759918936859,-19.20679315890562
71.76676558902406,0.004967595922630779,-19.200648258900475
71.6769094454764,0.004439279418508871,-19.203210119474544
71.60997855996877,-0.008971475674810526,-19.203067965179766
71.84508879202804,-0.004205111744427239,-19.19472931884154
71.72721272194417,-0.0034978965394089198,-19.199438534989522
71.871218540637,0.021686559355208468,-19.20186209609467
71.8657611175105,0.007033806337092988,-19.19771023442136
71.79061101921458,0.006995963347532018,-19.19978022590983
71.54830232712212,-0.0012510039967279403,-19.205495190177853
71.79619864339898,-0.004998083670239191,-19.19671474296467
71.60107813281907,-0.018039001531064636,-19.201041996713986
71.69708795333,-0.01580616837494564,-19.19789844930686
71.69436287676962,-0.013659949568855937,-19.198236449611127
71.7124159204408,-0.014138663215266726,-19.199346291955123
71.53500597618977,-0.01798910441617102,-19.201670462723705
71.5059483935835,-0.004464540551046647,-19.206204950383437
71.91469172473185,0.005052553461473621,-19.196073185337237
71.60928688407287,0.0034787684899223233,-19.205233144796214
71.56645639272219,-0.013576579072991741,-19.202596222994302
71.84239155973762,-0.004727025186915434,-19.194819271214048
71.56785594384702,-0.029382104563357516,-19.197308397081905
71.81514319148252,0.008595136477634248,-19.200187006869765
71.73363204220902,-0.0010046008057319018,-19.20012745132427
71.78587215517626,0.014451673868318683,-19.201593340915412
71.59125262272144,-0.0073155843916222155,-19.203042279233493
71.7575722501342,-0.005706351741259295,-19.19820912797514
71.549290100702,-0.020470079476472273,-19.202599526459107
71.710052979107,-0.01264512759044479,-19.1981593184511
71.73295386157693,-0.017484316253700703,-19.195903404058186
71.6601185099204,-0.022630068535369547,-19.199131813381154
71.62314148445951,-0.014096610539860582,-19.19966552858702
71.58068291737673,-0.003955881667663709,-19.20373420472647
71.92502763799334,0.012010264322904963,-19.197867963012573
71.6012923892296,0.001220457954991443,-19.204796387887132
71.54043606366304,-0.011756382052091934,-19.204457757347015
71.8131866043343,-0.01582519471238373,-19.193628264001703
71.53355963930716,-0.03862158884661065,-19.19589012512843
71.81327443003765,0.011907023300134625,-19.20095789755322
71.93316140272402,0.019115641068727405,-19.19914489474308
71.66267641861164,-0.017955941118960757,-19.196683564074554
71.57415214678447,-0.0009476093642435159,-19.204459332888913
71.75077063848748,0.0011139155418278968,-19.200497574355456
71.58818224341258,-0.02095235998511966,-19.201379307331663
71.7726018133938,-0.018002107732976398,-19.194778939523253
71.73966543884862,-0.014273353897469539,-19.19653200101935
71.64616932824072,-0.01941091408874755,-19.199333151652123
71.62480331524426,-0.014502962719374537,-19.199919870711934
71.61794233615099,0.0032151573359138798,-19.203340439442663
71.81656261811855,0.0023730477060969063,-19.19922356234275
71.50843466977841,-0.007541197285684153,-19.205157702808858
71.65362192133304,-0.0028034264880316476,-19.20280294008442
71.8608634243464,-0.010194967125678987,-19.19266181538464
71.61884669002366,-0.02624206521029752,-19.197122250169624
71.81327443003765,0.011907023300134625,-19.20095789755322
71.81605706566795,-0.001232278265412454,-19.19743590209024
71.66099235774777,-0.021671421214277394,-19.196281579190188
71.57403455174463,-0.01576826419108113,-19.201147250378682
71.72687090284278,0.0033122709338585764,-19.201706986475813
71.64368564376876,-0.021886312283312368,-19.197675636386677
71.77594611263093,-0.020222980547880638,-19.194383159602886
71.67381919376494,-0.022420857116190695,-19.196157823160874
71.648792907051,-0.013072595076982814,-19.200931996060735
71.61981219512776,-0.009856470843066074,-19.201813099210817
71.57579243571523,0.004267955466238335,-19.203893943977302
71.80391607200332,0.00040911458543342605,-19.199171289203033
71.51250272096136,-0.0002377178121317665,-19.207080913544765
71.68687146047799,0.007251274555259615,-19.204394218344206
71.8367711991412,-0.013308012992810904,-19.192591430383168
71.65992465262012,-0.018948719409310744,-19.19791061034234
71.79154464545515,0.004963751510668912,-19.20005631610028
71.88693834688775,0.0004392636565919497,-19.195193557949146
71.4367461026986,-0.036858915025631094,-19.200893740956847
71.60634327636659,-0.020485983395083424,-19.20013206099608
71.77569939902185,0.003963982584099687,-19.19985411162581
71.59663914219333,-0.02578319312740578,-19.197882683999175
71.68199734060926,-0.030039665502532772,-19.195511134444494
71.69855575592113,-0.0172198433080763,-19.19679603354732
71.67691599080945,-0.01551585501202433,-19.19925252418158
71.65624992708715,-0.0014535634335519976,-19.203140814913137
71.64180032561964,-0.000826272248591749,-19.202162163092524
71.81742982807191,0.012377114522967525,-19.201189671997497
71.65765952717872,0.004125216784711051,-19.203783182501073
71.66750260996832,0.0049007135522417256,-19.204554600196314
71.79294273726698,-0.009203457170271715,-19.195509833091897
71.61850607991485,0.004648165482984641,-19.203853196854688
71.64383570224892,-0.011471256685268738,-19.200554705618952
71.88215908317048,-0.004825745748366843,-19.193855278503154
71.4232283958362,-0.03697194677203511,-19.201340623823903
71.60303435453358,-0.012589519235630654,-19.20268637845643
71.7647506222414,-0.0025348982908293743,-19.198599265147067
71.52165857871614,-0.016175390149574132,-19.203086303012114
71.8029998693008,-0.02248842623269862,-19.193075282364262
71.63774307931061,-0.024125244303782507,-19.19690347726682
71.69357309627618,-0.019228866654726774,-19.198564314595448
71.65440261092658,-0.0033599030514630222,-19.202534742018297
71.65837862029129,-0.007906893031303899,-19.200767270409777
71.70103533592436,0.0016437096709427147,-19.201859651025636
71.64966568811444,-0.007404314280693505,-19.201176003518796
71.59722752669278,-0.014036607303653824,-19.201608708894593
71.68149649359988,-0.01241889240862901,-19.198589877298406
71.61399508067774,0.0021741511769618723,-19.203925645484055
71.65434368720224,-0.01292615757906124,-19.199071967836545
71.72691243829281,-0.015539374430686868,-19.196329918177298
71.409025698507,-0.04206589402822111,-19.200458157542624
71.64248842868263,-0.004725005222758317,-19.2026408474079
71.72809733731079,-0.004844612057317319,-19.199185804068282
71.50448666499791,-0.016595901102068433,-19.203605832430732
71.76483912056226,-0.015510601289709165,-19.195935677993734
71.63104263283006,-0.027564626750077998,-19.196305637061027
71.70630420103258,-0.022931848821272735,-19.19766086441198
71.59050873026838,-0.0034267657154451025,-19.20446991675716
71.68165580015074,-0.0008963359000790233,-19.202014470011264
71.69331006155916,0.00020449603956215583,-19.201875100342015
71.56620469467101,-0.008661850839373157,-19.204179159667063
71.5256107349007,-0.02368737099090127,-19.20242876159888
71.63918830748665,-0.009392214447301239,-19.200061056120973
71.6342631999493,-0.005756357770651796,-19.201920788969215
71.64820240073702,-0.012933165601663358,-19.19910161108993
71.87725856103677,-0.013362985499078574,-19.19181072648431
71.49846758765419,-0.027555073583701628,-19.20052423132497
71.68878791741845,-0.0012288594462634174,-19.20190384506506
71.7529539577645,0.014155350069013087,-19.20079246905253
71.58673346450959,-0.017568585170664463,-19.200543499760187
71.7967822845898,-0.001687320010982988,-19.19678809089962
71.6796875052725,-0.007815842189211608,-19.19882633269975
71.87481930501137,-0.0041406046574364586,-19.19806950264277
71.62158766369004,0.001683929252986249,-19.203694499328957
71.68204805045313,-0.01378431349256155,-19.2004479876069
71.7206133764684,-0.0005680601974693295,-19.200817447437018
71.53914186800735,-0.013717304858889653,-19.204415988406172
71.57449779180412,-0.01601109971436318,-19.202143359028184
71.64388667790678,-0.00948460133698485,-19.199242944266697
71.56672724161872,-0.00367483442557653,-19.203037354192226
71.69233646860054,-0.01444257249592202,-19.197413458700634
71.95086480432352,-0.011692235835981248,-19.19087249174697
71.50514518225661,-0.026095247546196777,-19.200877718671865
71.71493816924986,0.002484461739290237,-19.202123871108796
71.8042052100948,0.004254849850934727,-19.196466942748994
71.57908625213501,-0.02363442309784617,-19.199504856141154
71.66489055845122,-0.01509232089392588,-19.197312991677016
71.61672261992726,-0.015997911591183068,-19.199529618423792
71.7794963593119,0.002490738175353395,-19.20037538088004
71.60852021539871,0.0037207182439984634,-19.20475569015137
71.72837962240814,-0.021916231857037855,-19.198130223892875
71.80716368884806,0.011971193163143292,-19.199713111407767
71.70888018053778,-0.00875269230828346,-19.19970050251833
71.54059848287493,-0.02063133780815842,-19.20194155656346
71.74119004836597,4.939663019445928e-05,-19.19743163191441
71.66205487234203,-0.0076318451821511405,-19.20077680539685
71.63904855999733,-0.005919249905249866,-19.201917067871975
71.8815275068421,-0.009664224813710997,-19.193642937487596
71.56316603257103,-0.018119954278811908,-19.200928070634518
71.6452796441812,-0.006284975665087417,-19.202500552910447
71.79097451756202,0.0029677673363969845,-19.196955998409273
71.51856842195085,-0.023513556975209862,-19.20117253671087
71.76124890027897,-0.006739342654229487,-19.196234977736644
71.62273874991041,-0.013716523362002558,-19.19905514174283
71.77205565397333,0.002650993516343584,-19.19917412470495
71.71770848444281,0.02374053751989956,-19.20392207570381
71.6985956004394,0.0014703848957306198,-19.201494258283738
71.8233230265073,0.011164508526581872,-19.198292255278112
71.74477215867277,-0.0009239306391123584,-19.199572466285414
71.65640301369098,-0.014081851624233562,-19.198734133044688
71.74802608275915,-0.01391094938135384,-19.193751743928544
71.63343344262756,-0.003573853736685128,-19.203867666120896
71.60358369101797,-0.008533196032646554,-19.20315363464132
71.8786303045943,-0.014820439635621907,-19.192932243355084
71.46721702306318,-0.02696375800158797,-19.200398635607492
71.72749986535794,-0.0026024896812751443,-19.20122783233558
71.7761094691212,0.005169397245490891,-19.198106055937068
71.45502574078549,-0.033927728797448604,-19.199778404988916
71.81137396138335,-0.00330736224511401,-19.195044054778332
71.6014244075001,-0.012384050156519368,-19.19952225152573
71.86521782284662,0.012838504971991637,-19.19763574612247
71.73534064380127,0.005325954642197778,-19.199069192287737
71.67662875448143,-0.0022900487731349617,-19.201258448876956
71.73331243182265,0.0015522541724453283,-19.2002829852296
71.8543320266449,0.011631769290148565,-19.198818264292857
71.57006401240764,-0.019779980155158444,-19.200762785188306
71.84501945014709,-0.00016069892218547113,-19.19522412552595
71.5938182835873,-0.005829752979236505,-19.20499964409277
71.6081020199815,-0.009355673190962272,-19.202755861258396
71.82657515646126,-0.012482624853005782,-19.1952879760043
71.65364078242803,-0.002700252637420544,-19.199719826140477
71.6785940025373,0.001081643652547466,-19.20397430051397
71.73913338637652,0.005400408134589935,-19.200621065561776
71.49854520309961,-0.027523508514833067,-19.19970225907012
71.86003160782698,-0.006649627197016327,-19.192953510862328
71.68726116145416,-0.0012281920718624113,-19.199210404519405
71.83797929466546,-0.0008756700943723178,-19.197293086897286
71.8407580606082,0.019038607916166655,-19.19868752011906
71.7707477288527,0.007987842710345302,-19.199971849563426
71.74262996596862,-0.0019360639551702502,-19.199994938356706
71.84970928920481,0.020464432424633895,-19.20144390262043
71.53265444987983,-0.028253507132389173,-19.199507355472043
71.81601969770045,-0.003052405052672568,-19.195964036865174
71.55800404573186,-0.012260789169415611,-19.204909422426464
71.74540662120441,0.004838130268367135,-19.199846611031923
71.76655324520381,-0.01168755581669774,-19.196855668632903
71.66298718095764,-0.0025232894948930685,-19.20001407088397
71.84336908330633,-0.001054493102729528,-19.197331323135607
71.75771123139312,-0.0029658388140344216,-19.198389092264687
71.52987971558778,-0.010607285535215775,-19.203867422091605
71.8636518627518,-0.024399407197039966,-19.19045237327735
71.83083655538745,0.018671304289651955,-19.198824586298603
71.75404064276248,-0.011323481166064958,-19.196049634063634
71.81065580032552,0.007724727973693965,-19.197662443107117
71.65947684077446,0.009757223924145374,-19.20318222950409
71.71197387832349,-0.001595783581204995,-19.201556277559114
71.86402026952956,0.02326407681237697,-19.201810642388278
71.52110469583356,-0.028602966177474105,-19.199783557175998
71.87602443534368,-0.0017513516819380502,-19.19434942639119
71.5750141865282,-0.011083873039507275,-19.204009141071175
71.75541644560333,0.0002629029395915484,-19.19884670577133
71.77685834910916,-0.013005678298809373,-19.196849922429266
71.52729933371556,-0.009865859150714775,-19.202376354671532
71.7785757850304,-0.01107060489744412,-19.197234621736392
71.84661984763561,-0.005340192907241953,-19.192599039479834
71.60495582197395,-0.008964058717912827,-19.201884353755823
71.83066863246789,-0.0252097456392581,-19.19127024571162
71.7117688237827,0.0021097818696910187,-19.200201684157037
71.73556950214721,-0.015929494289062953,-19.196006159451343
71.94218309546211,0.02253540571317585,-19.196851742695962
71.56832705944406,-0.002211008294536774,-19.20389499234512
71.72070118754118,-0.0012372765689842259,-19.201437634962033
71.75682932963427,0.006355976342299242,-19.201416660001335
71.66422414285057,-0.023085540633024964,-19.196327906203067
71.84921491686443,0.003800435757065905,-19.196797392099775
71.70956473110056,-0.0020547369668792656,-19.201389674329832
71.82941279676919,0.005722539982149162,-19.1974206967954
71.61357053928273,-0.02232957674543229,-19.20033521093615
71.64676203969937,-0.003671744099610773,-19.200353271859406
71.66006292913464,-0.016249299138488327,-19.199432358881484
71.84661984763561,-0.005340192907241953,-19.192599039479834
71.46146917197595,-0.02450910122942985,-19.203104981188403
71.81147262295528,-0.01565696821176039,-19.194136295558145
71.72691699520401,-0.0006069954556593149,-19.199534989307743
71.83708747032435,-0.016847674400722226,-19.19206298686488
71.83873506469537,0.00909477562756638,-19.197907802394568
71.46848453407605,-0.00527539894532561,-19.206461012920816
71.72871285750169,-0.01121401735339494,-19.19934547960479
71.69887189405398,0.007053433092679246,-19.20475112202679
71.70039495541185,-0.022584445720089157,-19.195900679160726
71.84711085492769,0.003626115931804067,-19.19686825013203
71.64961179575593,-0.025545373580380656,-19.197369060930757
71.74191295636791,-0.0005267061352481096,-19.198576878057164
71.63441250912445,-0.020511230593214663,-19.199628867441678
71.5471133591553,-0.008965631485259088,-19.20187130182561
71.58452951128072,-0.02577018703491104,-19.200572924268517
71.84661984763561,-0.005340192907241953,-19.192599039479834
71.63432811866701,-0.011380843737780866,-19.20038825292375
71.86939737070266,-0.01211822819348749,-19.19297939353327
71.65269074733476,0.0010698390860874448,-19.203616081842537
71.70360116122296,-0.016485918524964404,-19.19569393723375
71.72867287963126,-0.0043872215763940715,-19.199172162139757
71.60555497408471,-0.001956993649582109,-19.203005838500154
71.72199630875183,-0.003953359609556767,-19.19977873428355
71.71739971562468,0.00644367512205239,-19.204268860465678
71.62051647696777,-0.03816257922089617,-19.195581397233802
71.84400397325375,0.004712826576344744,-19.19723013141855
71.6872649721856,-0.00825150798637499,-19.199768682871962
71.67412491366436,0.0011915850892963969,-19.202515209280914
71.65664775859915,-0.015083405150842506,-19.200242218488576
71.62706566174194,-0.00800019981859936,-19.200089204968563
71.57255821708826,-0.02754414320636263,-19.20062781989244
71.71170210394314,-0.011025424100578388,-19.19727609760615
71.47784441148731,-0.03167521070248623,-19.200596680219707
71.97989454751351,-0.018468124179900975,-19.188074413291048
71.65942416136542,0.005233449626571079,-19.204280626332153
71.57510243675841,-0.022224313394498825,-19.200115425167176
71.7164997217222,0.0020820252575104795,-19.20111790446491
71.60985606192395,-0.015287685437389315,-19.199835979241122
71.80175726620989,0.0077666965312264274,-19.19895870215609
71.77363223670211,0.005820011228819519,-19.201157880341658
71.62051647696777,-0.03816257922089617,-19.195581397233802
71.85549899036762,0.004539671461420657,-19.196730385642958
71.70592085275575,-0.013804784667994303,-19.19751782452182
71.67251717563191,0.011130407506977547,-19.205406100244335
71.60732280350219,-0.02037200952217679,-19.199751798931352
71.58793831443526,5.0104816871169265e-05,-19.200881934742103
71.64613280806755,-0.018176945535145657,-19.199737443823526
71.77034148435722,0.006064730580999312,-19.19873116287455
71.64519201825547,-0.02491304850295077,-19.196571413720722
71.92313849342044,-0.010849475654957723,-19.19119709562433
71.76195144226344,-0.0013690779070899516,-19.19889739752297
71.53374892797595,-0.02330525297614556,-19.19942606736183
71.73079813238823,0.010299274183466961,-19.20234591773848
71.72202633466456,-0.000596891394038037,-19.199109654553094
71.8075801999711,-0.00029477968645166136,-19.197307767063005
71.73163016800694,0.0016792395383974715,-19.20073147989174
71.57456197991947,-0.03305874712532121,-19.197368242643723
71.86825043530047,0.011434082637137986,-19.19743025462431
71.5410538486687,-0.012923760375271086,-19.203595222329092
71.6760435114175,0.014102166647116353,-19.20597091270386
71.72696470643866,-0.012468700390171106,-19.199120030595232
71.54462738621713,-0.015742121064485783,-19.200079533464013
71.66959843038323,-0.006266061119053404,-19.20177023830349
71.74474475857949,0.011734622595528463,-19.201460657729122
71.67659143984986,-0.009167185713149095,-19.199315953864893
71.87176476027928,-0.014031040155334186,-19.19182983282485
71.91646108979421,-0.00811766723635541,-19.192606878699433
71.48742121497742,-0.027014184593140752,-19.19968170498408
71.75057389156537,0.01044295314183387,-19.201058561800746
71.7113444287096,0.001993364002755426,-19.199862740173774
71.79977376951868,-0.004273508257618517,-19.197464413947063
71.7187689006419,0.012345310263631918,-19.202345492394098
71.6297128216369,-0.018664436716507984,-19.19885162028773
71.9508627515913,0.01643633971265245,-19.19598267386416
71.5410538486687,-0.012923760375271086,-19.203595222329092
71.67194315891044,0.014067340365029497,-19.20611993902437
71.62842166006058,-0.01948462037000346,-19.20037883990427
71.7106512967336,-0.007387556271509818,-19.197701590107798
71.59782152402471,-0.011946309590464686,-19.2024571435011
71.75233984982238,0.007629650215651866,-19.200809817252996
71.57983838555757,-0.01869732783038369,-19.20058452503841
71.8163445332666,-0.0163823785288106,-19.193236913385324
72.0638918573454,0.0015615294519788362,-19.19024189951054
71.58391325847143,-0.01720712762589653,-19.199231250232508
71.77163846360146,0.012792178606485937,-19.20080353288947
71.72931133805928,0.008299296823321124,-19.199478002608178
